ward_id,city,district,ward,city_title,dist_title,ward_title,area_sqm,total,urban,rural,pop_density
VNM.62.1.8_1,VĩnhPhúc,BìnhXuyên,SơnLôi,Tỉnh,Huyện,Xã,9513780.71764663,10021,,10021.0,1053.0
VNM.22.12.14_1,HảiDương,ThanhMiện,TứCường,Tỉnh,Huyện,Xã,9123586.641587246,11433,,11433.0,1253.0
VNM.31.2.5_1,HưngYên,HưngYên,HiếnNam,Tỉnh,ThànhPhố,Phường,3639454.3676414527,10709,10709.0,,2942.0
VNM.56.7.1_1,TháiNguyên,SôngCông,BáXuyên,Tỉnh,ThànhPhố,Xã,8628102.33016731,4886,,4886.0,566.0
VNM.22.5.21_1,HảiDương,HảiDương,ViệtHoà,Tỉnh,ThànhPhố,Phường,6511331.818142602,10004,10004.0,,1536.0
VNM.23.10.8_1,HảiPhòng,KiếnThuỵ,KiếnQuốc,ThànhPhố,Huyện,Xã,8538690.577394566,9787,,9787.0,1146.0
VNM.62.2.11_1,VĩnhPhúc,LậpThạch,QuangSơn,Tỉnh,Huyện,Xã,10936927.022295367,6062,,6062.0,554.0
VNM.30.2.9_1,HoàBình,ĐàBắc,HiềnLương,Tỉnh,Huyện,Xã,40054852.759546846,1799,,1799.0,45.0
VNM.30.5.8_1,HoàBình,KimBôi,HợpĐồng,Tỉnh,Huyện,Xã,13869015.171601161,3845,,3845.0,277.0
VNM.30.6.7_1,HoàBình,LạcSơn,ĐịnhCư,Tỉnh,Huyện,Xã,11239836.510165693,4269,,4269.0,380.0
VNM.30.7.12_1,HoàBình,LạcThủy,PhúThành,Tỉnh,Huyện,Xã,37082974.4561979,7561,,7561.0,204.0
VNM.35.9.12_1,LạngSơn,TràngĐịnh,KhángChiến,Tỉnh,Huyện,Xã,31817451.514997248,2582,,2582.0,81.0
VNM.35.5.7_1,LạngSơn,ĐìnhLập,ĐìnhLập,Tỉnh,Huyện,ThịTrấn,6322157.65106672,4710,4710.0,,745.0
VNM.49.7.5_1,QuảngNinh,HạLong,ĐạiYên,Tỉnh,ThànhPhố,Phường,43083841.84294947,9493,9493.0,,220.0
VNM.49.11.5_1,QuảngNinh,QuảngYên,HiệpHòa,Tỉnh,ThịXã,Xã,9508841.237075808,9561,,9561.0,1005.0
VNM.3.10.9_1,BắcGiang,YênThế,ĐồngTâm,Tỉnh,Huyện,Xã,6465046.895944545,2468,,2468.0,382.0
VNM.3.3.6_1,BắcGiang,LạngGiang,HươngSơn,Tỉnh,Huyện,Xã,37579147.96096764,14942,,14942.0,398.0
VNM.44.8.17_1,PhúThọ,TânSơn,XuânSơn,Tỉnh,Huyện,Xã,65785963.014392726,1220,,1220.0,19.0
VNM.62.6.9_1,VĩnhPhúc,TamDương,HoàngLâu,Tỉnh,Huyện,Xã,6605351.765182767,8018,,8018.0,1214.0
VNM.22.7.4_1,HảiDương,KinhMôn,DuyTân,Tỉnh,Huyện,Xã,7654559.574349601,6866,,6866.0,897.0
VNM.22.9.17_1,HảiDương,NinhGiang,NinhHải,Tỉnh,Huyện,Xã,6505051.707157814,6361,,6361.0,978.0
VNM.23.11.7_1,HảiPhòng,LêChân,HồNam,ThànhPhố,Quận,Phường,354208.12670354085,12554,12554.0,,35442.0
VNM.23.7.4_1,HảiPhòng,HảiAn,ĐôngHải1,ThànhPhố,Quận,Phường,9871179.81377638,25467,25467.0,,2580.0
VNM.23.1.8_1,HảiPhòng,AnDương,ĐặngCương,ThànhPhố,Huyện,Xã,5221820.9864393165,8722,,8722.0,1670.0
VNM.23.14.4_1,HảiPhòng,TiênLãng,ĐạiThắng,ThànhPhố,Huyện,Xã,7043090.779580611,6214,,6214.0,882.0
VNM.30.10.8_1,HoàBình,TânLạc,MỹHòa,Tỉnh,Huyện,Xã,33356200.06580165,3762,,3762.0,113.0
VNM.30.11.2_1,HoàBình,YênThủy,ĐaPhúc,Tỉnh,Huyện,Xã,26774921.565291725,4527,,4527.0,169.0
VNM.56.8.19_1,TháiNguyên,TháiNguyên,QuangVinh,Tỉnh,ThànhPhố,Phường,3221581.197173237,8172,8172.0,,2537.0
VNM.44.2.2_1,PhúThọ,ĐoanHùng,BằngLuân,Tỉnh,Huyện,Xã,17361453.25771796,5161,,5161.0,297.0
VNM.23.13.13_1,HảiPhòng,ThuỷNguyên,KỳSơn,ThànhPhố,Huyện,Xã,8204864.505339753,10039,,10039.0,1224.0
VNM.30.1.13_1,HoàBình,CaoPhong,YênThượng,Tỉnh,Huyện,Xã,17047115.34836066,2490,,2490.0,146.0
VNM.56.4.8_1,TháiNguyên,PhổYên,MinhĐức,Tỉnh,ThịXã,Xã,20032321.27035764,8258,,8258.0,412.0
VNM.3.6.4_1,BắcGiang,SơnĐộng,AnLạc,Tỉnh,Huyện,Xã,118214428.80357592,3069,,3069.0,26.0
VNM.44.2.11_1,PhúThọ,ĐoanHùng,HùngQuan,Tỉnh,Huyện,Xã,11693945.205108546,4340,,4340.0,371.0
VNM.30.8.14_1,HoàBình,LươngSơn,TânThành,Tỉnh,Huyện,Xã,26915083.12077739,5520,,5520.0,205.0
VNM.44.2.16_1,PhúThọ,ĐoanHùng,NghinhXuyên,Tỉnh,Huyện,Xã,10700011.059222797,4281,,4281.0,400.0
VNM.30.2.20_1,HoàBình,ĐàBắc,YênHòa,Tỉnh,Huyện,Xã,32772535.090612832,1640,,1640.0,50.0
VNM.3.3.18_1,BắcGiang,LạngGiang,TháiĐào,Tỉnh,Huyện,Xã,10159786.561871344,10742,,10742.0,1057.0
VNM.49.3.16_1,QuảngNinh,CẩmPhả,QuangHanh,Tỉnh,ThànhPhố,Phường,57056783.895594604,21446,21446.0,,376.0
VNM.44.3.13_1,PhúThọ,HạHoà,HàLương,Tỉnh,Huyện,Xã,10625056.02744104,3019,,3019.0,284.0
VNM.23.4.5_1,HảiPhòng,CátHải,HiềnHào,ThànhPhố,Huyện,Xã,8219211.020518415,388,,388.0,47.0
VNM.30.10.23_1,HoàBình,TânLạc,TrungHòa,Tỉnh,Huyện,Xã,33370725.20243179,2361,,2361.0,71.0
VNM.35.4.2_1,LạngSơn,ChiLăng,BằngHữu,Tỉnh,Huyện,Xã,31622982.71170728,2468,,2468.0,78.0
VNM.49.7.10_1,QuảngNinh,HạLong,HàKhẩu,Tỉnh,ThànhPhố,Phường,12903540.492301006,16966,16966.0,,1315.0
VNM.3.6.21_1,BắcGiang,SơnĐộng,TuấnMậu,Tỉnh,Huyện,Xã,60982484.884601355,2327,,2327.0,38.0
VNM.44.2.24_1,PhúThọ,ĐoanHùng,TiêuSơn,Tỉnh,Huyện,Xã,12433994.262141379,5249,,5249.0,422.0
VNM.44.2.3_1,PhúThọ,ĐoanHùng,CaĐình,Tỉnh,Huyện,Xã,14717880.508823173,3155,,3155.0,214.0
VNM.44.10.5_1,PhúThọ,ThanhSơn,GiápLai,Tỉnh,Huyện,Xã,11861974.484494314,3399,,3399.0,287.0
VNM.62.8.2_1,VĩnhPhúc,VĩnhYên,ĐốngĐa,Tỉnh,ThànhPhố,Phường,2619035.150662449,9013,9013.0,,3441.0
VNM.22.8.11_1,HảiDương,NamSách,NamHồng,Tỉnh,Huyện,Xã,3431772.4600749365,5517,,5517.0,1608.0
VNM.22.6.5_1,HảiDương,KimThành,ĐạiĐức,Tỉnh,Huyện,Xã,9554015.750662142,8669,,8669.0,907.0
VNM.23.7.3_1,HảiPhòng,HảiAn,ĐằngLâm,ThànhPhố,Quận,Phường,2237986.427405356,25721,25721.0,,11493.0
VNM.23.9.8_1,HảiPhòng,KiếnAn,TrầnThànhNgọ,ThànhPhố,Quận,Phường,1144147.43877997,13950,13950.0,,12192.0
VNM.23.2.12_1,HảiPhòng,AnLão,TânDân,ThànhPhố,Huyện,Xã,6023914.806808033,7435,,7435.0,1234.0
VNM.23.2.3_1,HảiPhòng,AnLão,AnThọ,ThànhPhố,Huyện,Xã,5694971.321956894,6305,,6305.0,1107.0
VNM.49.1.8_1,QuảngNinh,BaChẽ,ThanhSơn,Tỉnh,Huyện,Xã,110277430.90227997,1691,,1691.0,15.0
VNM.22.11.21_1,HảiDương,ThanhHà,ThanhXuân,Tỉnh,Huyện,Xã,6977327.367879351,4747,,4747.0,680.0
VNM.30.9.16_1,HoàBình,MaiChâu,PùPin,Tỉnh,Huyện,Xã,21746204.04041913,1831,,1831.0,84.0
VNM.49.6.16_1,QuảngNinh,ĐôngTriều,TràngAn,Tỉnh,ThịXã,Xã,9905238.434042938,6128,,6128.0,619.0
VNM.44.13.15_1,PhúThọ,YênLập,XuânThủy,Tỉnh,Huyện,Xã,15049289.55818559,4771,,4771.0,317.0
VNM.22.1.9_1,HảiDương,BìnhGiang,NhânQuyền,Tỉnh,Huyện,Xã,6279325.789755952,7091,,7091.0,1129.0
VNM.3.5.22_1,BắcGiang,LụcNgạn,QuýSơn,Tỉnh,Huyện,Xã,40420196.29135364,18003,,18003.0,445.0
VNM.49.1.2_1,QuảngNinh,BaChẽ,ĐạpThanh,Tỉnh,Huyện,Xã,92488433.97001527,2287,,2287.0,25.0
VNM.56.6.1_1,TháiNguyên,PhúLương,CổLũng,Tỉnh,Huyện,Xã,17042619.524327837,10463,,10463.0,614.0
VNM.49.9.6_1,QuảngNinh,HoànhBồ,KỳThượng,Tỉnh,Huyện,Xã,97676139.04619774,744,,744.0,8.0
VNM.49.7.9_1,QuảngNinh,HạLong,HồngHà,Tỉnh,ThànhPhố,Phường,3216506.808736112,22548,22548.0,,7010.0
VNM.44.8.1_1,PhúThọ,TânSơn,ĐồngSơn,Tỉnh,Huyện,Xã,43064278.968957916,3436,,3436.0,80.0
VNM.56.4.4_1,TháiNguyên,PhổYên,ĐắcSơn,Tỉnh,ThịXã,Xã,14316441.024485944,10706,,10706.0,748.0
VNM.30.5.6_1,HoàBình,KimBôi,ĐúSáng,Tỉnh,Huyện,Xã,51092635.93895432,5881,,5881.0,115.0
VNM.3.5.17_1,BắcGiang,LụcNgạn,PhìĐiền,Tỉnh,Huyện,Xã,7156741.211788445,5372,,5372.0,751.0
VNM.22.2.7_1,HảiDương,CẩmGiàng,CẩmHưng,Tỉnh,Huyện,Xã,6156726.684424472,6734,,6734.0,1094.0
VNM.23.15.22_1,HảiPhòng,VĩnhBảo,TrấnDương,ThànhPhố,Huyện,Xã,11642530.257714787,6805,,6805.0,584.0
VNM.49.1.1_1,QuảngNinh,BaChẽ,BaChẽ,Tỉnh,Huyện,ThịTrấn,6772985.286133207,4635,4635.0,,684.0
VNM.35.2.12_1,LạngSơn,BìnhGia,QuýHòa,Tỉnh,Huyện,Xã,80160494.89050227,1827,,1827.0,23.0
VNM.44.8.8_1,PhúThọ,TânSơn,TamThanh,Tỉnh,Huyện,Xã,16463602.130931158,2905,,2905.0,176.0
VNM.22.10.6_1,HảiDương,TứKỳ,DânChủ,Tỉnh,Huyện,Xã,4986903.866502141,5599,,5599.0,1123.0
VNM.56.8.1_1,TháiNguyên,TháiNguyên,CamGiá,Tỉnh,ThànhPhố,Phường,8932382.483945621,11200,11200.0,,1254.0
VNM.22.5.20_1,HảiDương,HảiDương,TrầnPhú,Tỉnh,ThànhPhố,Phường,479531.9524454821,6176,6176.0,,12879.0
VNM.31.2.6_1,HưngYên,HưngYên,HoàngHanh,Tỉnh,ThànhPhố,Xã,4644968.359881365,4078,,4078.0,878.0
VNM.31.9.3_1,HưngYên,VănLâm,ĐìnhDù,Tỉnh,Huyện,Xã,4072836.450629306,9787,,9787.0,2403.0
VNM.31.8.11_1,HưngYên,VănGiang,XuânQuan,Tỉnh,Huyện,Xã,5143341.772824849,15743,,15743.0,3061.0
VNM.31.8.5_1,HưngYên,VănGiang,NghĩaTrụ,Tỉnh,Huyện,Xã,7995457.148688237,10412,,10412.0,1302.0
VNM.31.10.14_1,HưngYên,YênMỹ,ViệtCường,Tỉnh,Huyện,Xã,2717506.670959482,4149,,4149.0,1527.0
VNM.31.10.15_1,HưngYên,YênMỹ,YênHòa,Tỉnh,Huyện,Xã,3100334.455898725,5903,,5903.0,1904.0
VNM.31.5.11_1,HưngYên,MỹHào,PhanĐìnhPhùng,Tỉnh,Huyện,Xã,7391390.617442265,8289,,8289.0,1121.0
VNM.31.5.4_1,HưngYên,MỹHào,DịSử,Tỉnh,Huyện,Xã,6771970.458178309,12111,,12111.0,1788.0
VNM.31.5.8_1,HưngYên,MỹHào,MinhĐức,Tỉnh,Huyện,Xã,5679106.350624342,8665,,8665.0,1526.0
VNM.31.5.9_1,HưngYên,MỹHào,NgọcLâm,Tỉnh,Huyện,Xã,5483727.882922414,6101,,6101.0,1113.0
VNM.31.1.1_1,HưngYên,ÂnThi,ÂnThi,Tỉnh,Huyện,ThịTrấn,7491040.09581774,9445,9445.0,,1261.0
VNM.31.1.11_1,HưngYên,ÂnThi,HồngVân,Tỉnh,Huyện,Xã,4469786.994058433,4114,,4114.0,920.0
VNM.31.4.17_1,HưngYên,KimĐộng,VũXá,Tỉnh,Huyện,Xã,5066522.254079225,5911,,5911.0,1167.0
VNM.55.5.8_1,TháiBình,TháiBình,LêHồngPhong,Tỉnh,ThànhPhố,Phường,670712.0031239581,5636,5636.0,,8403.0
VNM.55.5.1_1,TháiBình,TháiBình,BồXuyên,Tỉnh,ThànhPhố,Phường,854955.3593528218,12603,12603.0,,14741.0
VNM.55.5.6_1,TháiBình,TháiBình,HoàngDiệu,Tỉnh,ThànhPhố,Phường,6021272.308527792,14802,14802.0,,2458.0
VNM.55.4.6_1,TháiBình,QuỳnhPhụ,AnHiệp,Tỉnh,Huyện,Xã,3850174.1424482507,4160,,4160.0,1080.0
VNM.55.4.2_1,TháiBình,QuỳnhPhụ,AnBài,Tỉnh,Huyện,ThịTrấn,7348702.030005221,8742,8742.0,,1190.0
VNM.55.4.31_1,TháiBình,QuỳnhPhụ,QuỳnhMỹ,Tỉnh,Huyện,Xã,4156040.9244120093,6151,,6151.0,1480.0
VNM.55.4.15_1,TháiBình,QuỳnhPhụ,AnVinh,Tỉnh,Huyện,Xã,6158960.646977488,8192,,8192.0,1330.0
VNM.55.1.39_1,TháiBình,ĐôngHưng,NguyênXá,Tỉnh,Huyện,Xã,4651869.4573571775,6408,,6408.0,1378.0
VNM.55.6.17_1,TháiBình,TháiThụy,ThụyNinh,Tỉnh,Huyện,Xã,7672321.141761398,6208,,6208.0,809.0
VNM.55.6.24_1,TháiBình,TháiThụy,ThụyTrình,Tỉnh,Huyện,Xã,6062013.771306805,6653,,6653.0,1097.0
VNM.55.6.15_1,TháiBình,TháiThụy,ThụyLiên,Tỉnh,Huyện,Xã,8979268.239893148,7979,,7979.0,889.0
VNM.55.6.34_1,TháiBình,TháiThụy,TháiHồng,Tỉnh,Huyện,Xã,6400585.263889365,3547,,3547.0,554.0
VNM.55.7.7_1,TháiBình,TiềnHải,ĐôngLong,Tỉnh,Huyện,Xã,9947708.244760731,4781,,4781.0,481.0
VNM.55.7.35_1,TháiBình,TiềnHải,VũLăng,Tỉnh,Huyện,Xã,5852348.097152429,4528,,4528.0,774.0
VNM.55.8.11_1,TháiBình,VũThư,MinhQuang,Tỉnh,Huyện,Xã,6050311.629300627,8746,,8746.0,1446.0
VNM.55.8.6_1,TháiBình,VũThư,HồngPhong,Tỉnh,Huyện,Xã,7688324.504883265,8205,,8205.0,1067.0
VNM.28.2.11_1,HàNam,DuyTiên,MộcBắc,Tỉnh,Huyện,Xã,10666163.942427566,6854,,6854.0,643.0
VNM.28.2.1_1,HàNam,DuyTiên,BạchThượng,Tỉnh,Huyện,Xã,7516333.404299398,9907,,9907.0,1318.0
VNM.28.3.12_1,HàNam,KimBảng,Quế,Tỉnh,Huyện,ThịTrấn,2665656.0279356455,5807,5807.0,,2178.0
VNM.28.6.3_1,HàNam,ThanhLiêm,LiêmPhong,Tỉnh,Huyện,Xã,5647193.997250317,4510,,4510.0,799.0
VNM.28.6.14_1,HàNam,ThanhLiêm,ThanhPhong,Tỉnh,Huyện,Xã,6302221.278311001,5565,,5565.0,883.0
VNM.28.1.13_1,HàNam,BìnhLục,LaSơn,Tỉnh,Huyện,Xã,7808641.250457373,6615,,6615.0,847.0
VNM.28.4.12_1,HàNam,LýNhân,NhânChính,Tỉnh,Huyện,Xã,6740836.206595436,9164,,9164.0,1359.0
VNM.40.4.1_1,NamĐịnh,NamĐịnh,BàTriệu,Tỉnh,ThànhPhố,Phường,277461.0707853634,4779,4779.0,,17224.0
VNM.40.4.6_1,NamĐịnh,NamĐịnh,LộcHạ,Tỉnh,ThànhPhố,Phường,2881294.18326631,12782,12782.0,,4436.0
VNM.40.3.1_1,NamĐịnh,MỹLộc,MỹHà,Tỉnh,Huyện,Xã,8415081.056099044,7695,,7695.0,914.0
VNM.40.8.3_1,NamĐịnh,VụBản,ĐạiThắng,Tỉnh,Huyện,Xã,14061289.119002692,9558,,9558.0,680.0
VNM.40.6.22_1,NamĐịnh,NghĩaHưng,NghĩaThành,Tỉnh,Huyện,Xã,7305867.943807246,5669,,5669.0,776.0
VNM.40.6.19_1,NamĐịnh,NghĩaHưng,NghĩaThắng,Tỉnh,Huyện,Xã,8792877.725644795,6602,,6602.0,751.0
VNM.40.5.18_1,NamĐịnh,NamTrực,NamToàn,Tỉnh,Huyện,Xã,4145413.3452536133,4591,,4591.0,1107.0
VNM.40.5.4_1,NamĐịnh,NamTrực,HồngQuang,Tỉnh,Huyện,Xã,10475536.434094619,11941,,11941.0,1140.0
VNM.40.7.4_1,NamĐịnh,TrựcNinh,PhươngĐịnh,Tỉnh,Huyện,Xã,9374501.870347213,14304,,14304.0,1526.0
VNM.40.9.12_1,NamĐịnh,XuânTrường,XuânPhương,Tỉnh,Huyện,Xã,2811510.8598642787,5765,,5765.0,2050.0
VNM.40.9.9_1,NamĐịnh,XuânTrường,XuânNinh,Tỉnh,Huyện,Xã,9458133.073976196,12756,,12756.0,1349.0
VNM.40.1.14_1,NamĐịnh,GiaoThủy,GiaoThanh,Tỉnh,Huyện,Xã,6292267.959912227,5294,,5294.0,841.0
VNM.40.1.8_1,NamĐịnh,GiaoThủy,GiaoLạc,Tỉnh,Huyện,Xã,11044499.528259708,8247,,8247.0,747.0
VNM.40.1.17_1,NamĐịnh,GiaoThủy,GiaoXuân,Tỉnh,Huyện,Xã,9155819.305696534,8072,,8072.0,882.0
VNM.40.2.22_1,NamĐịnh,HảiHậu,HảiPhúc,Tỉnh,Huyện,Xã,6741298.658480425,5601,,5601.0,831.0
VNM.40.2.11_1,NamĐịnh,HảiHậu,HảiHà,Tỉnh,Huyện,Xã,4006989.195175989,5768,,5768.0,1439.0
VNM.40.2.24_1,NamĐịnh,HảiHậu,HảiQuang,Tỉnh,Huyện,Xã,9333834.07410934,6474,,6474.0,694.0
VNM.40.2.12_1,NamĐịnh,HảiHậu,HảiHòa,Tỉnh,Huyện,Xã,8521053.69441322,8035,,8035.0,943.0
VNM.42.4.1_1,NinhBình,NhoQuan,CúcPhương,Tỉnh,Huyện,Xã,123709703.1067939,2989,,2989.0,24.0
VNM.42.4.23_1,NinhBình,NhoQuan,VănPhong,Tỉnh,Huyện,Xã,7752135.435294028,4541,,4541.0,586.0
VNM.42.1.2_1,NinhBình,GiaViễn,GiaHưng,Tỉnh,Huyện,Xã,14563436.589906735,6622,,6622.0,455.0
VNM.42.1.19_1,NinhBình,GiaViễn,GiaXuân,Tỉnh,Huyện,Xã,4229596.744156691,4392,,4392.0,1038.0
VNM.42.7.4_1,NinhBình,YênKhánh,KhánhCường,Tỉnh,Huyện,Xã,8845070.867013087,6715,,6715.0,759.0
VNM.42.7.5_1,NinhBình,YênKhánh,KhánhHải,Tỉnh,Huyện,Xã,8699525.9905512,7883,,7883.0,906.0
VNM.42.7.7_1,NinhBình,YênKhánh,KhánhHội,Tỉnh,Huyện,Xã,7529210.330599843,7243,,7243.0,962.0
VNM.42.3.26_1,NinhBình,KimSơn,YênLộc,Tỉnh,Huyện,Xã,6785945.2713123,8793,,8793.0,1296.0
VNM.57.21.19_1,ThanhHóa,ThanhHóa,HoằngQuang,Tỉnh,ThànhPhố,Xã,6436167.243881748,6838,,6838.0,1062.0
VNM.57.1.6_1,ThanhHóa,BỉmSơn,NgọcTrạo,Tỉnh,ThịXã,Phường,2627543.791709567,7753,7753.0,,2951.0
VNM.57.18.10_1,ThanhHóa,SầmSơn,TrườngSơn,Tỉnh,ThànhPhố,Phường,3822937.3298452534,13379,13379.0,,3500.0
VNM.57.2.9_1,ThanhHóa,BáThước,ĐiềnTrung,Tỉnh,Huyện,Xã,22384383.03738994,6247,,6247.0,279.0
VNM.57.2.16_1,ThanhHóa,BáThước,LươngNgoại,Tỉnh,Huyện,Xã,30314228.563769557,3359,,3359.0,111.0
VNM.57.2.3_1,ThanhHóa,BáThước,CổLũng,Tỉnh,Huyện,Xã,48980532.054878056,3798,,3798.0,78.0
VNM.57.10.13_1,ThanhHóa,NgọcLặc,NgọcSơn,Tỉnh,Huyện,Xã,15441191.963270163,4067,,4067.0,263.0
VNM.57.10.5_1,ThanhHóa,NgọcLặc,LộcThịnh,Tỉnh,Huyện,Xã,15955782.698199717,3317,,3317.0,208.0
VNM.57.19.6_1,ThanhHóa,ThạchThành,ThạchĐồng,Tỉnh,Huyện,Xã,9626674.88603675,4750,,4750.0,493.0
VNM.57.19.15_1,ThanhHóa,ThạchThành,ThànhHưng,Tỉnh,Huyện,Xã,10005225.635893907,4669,,4669.0,467.0
VNM.57.6.1_1,ThanhHóa,HàTrung,HàBắc,Tỉnh,Huyện,Xã,8379685.796688667,5963,,5963.0,712.0
VNM.57.26.10_1,ThanhHóa,VĩnhLộc,VĩnhPhúc,Tỉnh,Huyện,Xã,9866038.700704634,5014,,5014.0,508.0
VNM.57.27.23_1,ThanhHóa,YênĐịnh,YênPhú,Tỉnh,Huyện,Xã,5727459.988975264,4169,,4169.0,728.0
VNM.57.20.4_1,ThanhHóa,ThọXuân,NamGiang,Tỉnh,Huyện,Xã,5285671.930169494,6244,,6244.0,1181.0
VNM.57.20.20_1,ThanhHóa,ThọXuân,XuânBái,Tỉnh,Huyện,Xã,5724979.462869924,7197,,7197.0,1257.0
VNM.57.20.31_1,ThanhHóa,ThọXuân,XuânPhú,Tỉnh,Huyện,Xã,31310362.507258814,7130,,7130.0,228.0
VNM.57.23.11_1,ThanhHóa,ThườngXuân,XuânCao,Tỉnh,Huyện,Xã,36210234.94913936,5562,,5562.0,154.0
VNM.57.25.32_1,ThanhHóa,TriệuSơn,TriệuThành,Tỉnh,Huyện,Xã,10044528.433955815,5982,,5982.0,596.0
VNM.57.25.14_1,ThanhHóa,TriệuSơn,MinhChâu,Tỉnh,Huyện,Xã,3486070.5926865013,4731,,4731.0,1357.0
VNM.57.25.6_1,ThanhHóa,TriệuSơn,DânLực,Tỉnh,Huyện,Xã,8886151.559354868,6584,,6584.0,741.0
VNM.57.22.19_1,ThanhHóa,ThiệuHóa,ThiệuTân,Tỉnh,Huyện,Xã,4060989.9982393216,2755,,2755.0,678.0
VNM.57.7.39_1,ThanhHóa,HoằngHóa,HoằngTrung,Tỉnh,Huyện,Xã,4921763.137169575,4895,,4895.0,995.0
VNM.57.7.17_1,ThanhHóa,HoằngHóa,HoằngLương,Tỉnh,Huyện,Xã,2297470.8711775844,3196,,3196.0,1391.0
VNM.57.7.27_1,ThanhHóa,HoằngHóa,HoằngQuý,Tỉnh,Huyện,Xã,3443217.559584895,4390,,4390.0,1275.0
VNM.57.7.25_1,ThanhHóa,HoằngHóa,HoằngPhúc,Tỉnh,Huyện,Xã,3075264.882914073,2903,,2903.0,944.0
VNM.57.7.7_1,ThanhHóa,HoằngHóa,HoằngĐức,Tỉnh,Huyện,Xã,3474167.474664347,2793,,2793.0,804.0
VNM.57.7.29_1,ThanhHóa,HoằngHóa,HoằngTân,Tỉnh,Huyện,Xã,4686009.461903187,5038,,5038.0,1075.0
VNM.57.7.20_1,ThanhHóa,HoằngHóa,HoằngNgọc,Tỉnh,Huyện,Xã,6065069.877066535,6944,,6944.0,1145.0
VNM.57.5.17_1,ThanhHóa,HậuLộc,PhongLộc,Tỉnh,Huyện,Xã,4434204.37679134,3833,,3833.0,864.0
VNM.57.5.26_1,ThanhHóa,HậuLộc,VănLộc,Tỉnh,Huyện,Xã,3234919.591990214,4235,,4235.0,1309.0
VNM.57.11.13_1,ThanhHóa,NgaSơn,NgaSơn,Tỉnh,Huyện,ThịTrấn,1058122.2814580097,4046,4046.0,,3824.0
VNM.57.11.17_1,ThanhHóa,NgaSơn,NgaThủy,Tỉnh,Huyện,Xã,6042221.139675788,5367,,5367.0,888.0
VNM.57.13.3_1,ThanhHóa,NhưXuân,CátTân,Tỉnh,Huyện,Xã,15784045.688010795,2583,,2583.0,164.0
VNM.57.13.8_1,ThanhHóa,NhưXuân,ThanhLâm,Tỉnh,Huyện,Xã,34659815.23521966,2985,,2985.0,86.0
VNM.57.4.15_1,ThanhHóa,ĐôngSơn,RừngThông,Tỉnh,Huyện,ThịTrấn,2621300.828846118,9410,9410.0,,3590.0
VNM.57.4.3_1,ThanhHóa,ĐôngSơn,ĐôngHoàng,Tỉnh,Huyện,Xã,5256289.473356184,5037,,5037.0,958.0
VNM.57.4.6_1,ThanhHóa,ĐôngSơn,ĐôngNam,Tỉnh,Huyện,Xã,9545686.295203788,5114,,5114.0,536.0
VNM.57.4.9_1,ThanhHóa,ĐôngSơn,ĐôngQuang,Tỉnh,Huyện,Xã,6973994.60587968,4617,,4617.0,662.0
VNM.57.15.29_1,ThanhHóa,QuảngXương,QuảngXương,Tỉnh,Huyện,ThịTrấn,1248897.6576360462,3583,3583.0,,2869.0
VNM.57.15.24_1,ThanhHóa,QuảngXương,QuảngTrạch,Tỉnh,Huyện,Xã,5012241.711299973,5477,,5477.0,1093.0
VNM.57.15.12_1,ThanhHóa,QuảngXương,QuảngLĩnh,Tỉnh,Huyện,Xã,4770271.096209834,4300,,4300.0,901.0
VNM.41.20.20_1,NghệAn,Vinh,NghiPhú,Tỉnh,ThànhPhố,Xã,6185450.76697704,20714,,20714.0,3349.0
VNM.41.20.11_1,NghệAn,Vinh,HưngHòa,Tỉnh,ThànhPhố,Xã,15521577.119314829,8180,,8180.0,527.0
VNM.41.2.7_1,NghệAn,CửaLò,ThuThuỷ,Tỉnh,ThịXã,Phường,1068930.437368097,5715,5715.0,,5346.0
VNM.41.17.2_1,NghệAn,TháiHoà,HoàHiếu,Tỉnh,ThịXã,Phường,4314996.985127401,10652,10652.0,,2469.0
VNM.41.17.8_1,NghệAn,TháiHoà,QuangPhong,Tỉnh,ThịXã,Phường,7382668.27580422,4138,4138.0,,561.0
VNM.41.12.10_1,NghệAn,QuếPhong,QuếSơn,Tỉnh,Huyện,Xã,36747708.73169156,3747,,3747.0,102.0
VNM.41.8.4_1,NghệAn,KỳSơn,ChiêuLưu,Tỉnh,Huyện,Xã,121036939.89425771,6672,,6672.0,55.0
VNM.41.8.18_1,NghệAn,KỳSơn,NaNgoi,Tỉnh,Huyện,Xã,199020975.01416308,5744,,5744.0,29.0
VNM.41.14.4_1,NghệAn,QuỳHợp,ChâuHồng,Tỉnh,Huyện,Xã,28143825.315953992,3924,,3924.0,139.0
VNM.41.14.19_1,NghệAn,QuỳHợp,ThọHợp,Tỉnh,Huyện,Xã,16464536.62696638,3754,,3754.0,228.0
VNM.41.15.4_1,NghệAn,QuỳnhLưu,QuỳnhBảng,Tỉnh,Huyện,Xã,13393824.53626754,11116,,11116.0,830.0
VNM.41.15.9_1,NghệAn,QuỳnhLưu,QuỳnhGiang,Tỉnh,Huyện,Xã,7949075.973824004,9714,,9714.0,1222.0
VNM.41.15.15_1,NghệAn,QuỳnhLưu,QuỳnhLong,Tỉnh,Huyện,Xã,1383245.7419623942,9595,,9595.0,6937.0
