STORE_ID,STORE_NAME,is_winpay,region,city,district,ward,address,concept,status,date_open,date_close,lat,long
6225,"6225- WM+ HNI TDP Toàn Thắng, Gia Lâm",0,North,Ha Noi,H. Gia Lâm,X. Lệ Chi,"TDP Toàn Thắng, Xã Lệ Chi, Huyện Gia Lâm, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2022-02-19 00:00:00,3000-01-01 00:00:00,21.0289001464844,106.006507873535
2435,2435- WM+ HNI 16/12 Tr Quý Kiên,0,North,Ha Noi,Q. Cầu Giấy,P. Dịch Vọng,"Số 16 ngõ 12 phố Trần Quý Kiên, tổ 58A, Phường Dịch Vọng, Q. Cầu Giấy, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2016-02-03 00:00:00,3000-01-01 00:00:00,21.0364,105.792
5118,5118- WM+ BTE 261K Đường Số 1,0,West,Ben Tre,TP. Bến Tre,P. Phú Tân,"261K Đường số 1, Khu phố III, Phường Phú Tân, TP Bến Tre (TBD 19, TD 41 và 42)",Rural,Đang hoạt động,2019-10-29 00:00:00,3000-01-01 00:00:00,10.2563152313232,106.363319396973
3585,"3585- WM+ PTO Khu 6B, Nông Trang",0,North,Phu Tho,TP. Việt Trì,P. Nông Trang,"Khu 6B, Phường Nông Trang, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam",Urban,Đang hoạt động,2018-06-20 00:00:00,3000-01-01 00:00:00,21.3312,105.379
2AL2,2AL2- WM+ QNH 352 Trần Phú,0,North,Quang Ninh,TP. Cẩm Phả,P. Cẩm Trung,"Số 352 Đường Trần Phú, Khu 1A, Phường Cẩm Trung, Thành phố Cẩm Phả, Tỉnh Quảng Ninh",Urban,Đang hoạt động,2023-09-30 00:00:00,3000-01-01 00:00:00,21.0099048614502,107.274932861328
6690,"6690- WM+ THA Ngã 3 Chợ Kho, Nghi Sơn",0,Central,Thanh Hoa,TX. Nghi Sơn,P. Hải Ninh,"Tổ dân phố Hạnh Phúc, Phường Hải Ninh, Thị xã Nghi Sơn, Tỉnh Thanh Hoá, Việt Nam",Rural,Đang hoạt động,2022-10-30 00:00:00,3000-01-01 00:00:00,19.5686874389648,105.799324035645
5532,5532- WIN HCM 50-52 đường 50A,0,South,Ho Chi Minh,Q. Bình Tân,P. Tân Tạo,"50-52 đường 50A, phường Tân Tạo, Bình Tân, TP.HCM",WiN,Đang hoạt động,2019-12-26 00:00:00,3000-01-01 00:00:00,10.7521,106.596
2891,2891- WIN HCM 03 Đường số 4,0,South,Ho Chi Minh,Q. Thủ Đức,P. Trường Thọ,03 Đường số 4 - Khu phố 6 - phường Trường Thọ - quận Thủ Đức - thành phố Hồ Chí Minh - Việt Nam.,WiN,Đang hoạt động,2016-05-22 00:00:00,3000-01-01 00:00:00,10.8397,106.763
3789,3789- WM+ DNG 36 Trần Quý Hai,0,Central,Da Nang,Q. Cẩm Lệ,P. Hòa Thọ Đông,"36 Trần Quý Hai, Phường Hoà Thọ Đông, Quận Cẩm Lệ, Thành phố Đà Nẵng, Việt Nam",WiN,Đang hoạt động,2018-07-15 00:00:00,3000-01-01 00:00:00,16.0065,108.195
4045,4045- WM+ HCM 92 Đất Thánh,0,South,Ho Chi Minh,Q. Tân Bình,P. 6,92 Đất Thánh - phường 6 - quận Tân Bình - thành phố Hồ Chí Minh - Việt Nam,WiN,Đang hoạt động,2018-12-22 00:00:00,3000-01-01 00:00:00,10.7829,106.659
2AB5,"2AB5- WM+ QNH 189 Tổ 18, Khu 3 Trưng Vươn",0,North,Quang Ninh,TP. Uông Bí,P. Trưng Vương,"Số 189 Tổ 18, Khu 3, Phường Trưng Vương, Thành phố Uông Bí, Tỉnh Quảng Ninh",Urban,Đang hoạt động,2023-08-05 00:00:00,3000-01-01 00:00:00,21.0324420928955,106.789756774902
5539,5539- WM+ HNI 124 Thanh Ấm,0,North,Ha Noi,H. Ứng Hòa,TT. Vân Đình,"124 Thanh Ấm, Thị Trấn Vân Đình, Huyện Ứng Hoà, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2019-12-28 00:00:00,3000-01-01 00:00:00,20.7281,105.772
3459,3459- WM+ KHA 184 Dã Tượng,0,Central,Khanh Hoa,TP. Nha Trang,P. Vĩnh Nguyên,"184 Dã Tượng, Phường Vĩnh Nguyên, Thành phố Nha Trang, Tỉnh Khánh Hòa, Việt Nam",Urban,Đang hoạt động,2018-01-28 00:00:00,3000-01-01 00:00:00,12.2184,109.202
5615,5615- WM+ HNI C14-A10 KĐT Nam Trung Yên,0,North,Ha Noi,Q. Cầu Giấy,P. Yên Hòa,"Lô đất 14-C, Ô đất A10, khu đô thị Nam Trung Yên, Phường Yên Hoà, Q. Cầu Giấy, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2021-01-06 00:00:00,3000-01-01 00:00:00,21.0183753967285,105.787757873535
4890,4890- WM+ THA 410 Bà Triệu,0,Central,Thanh Hoa,TP. Thanh Hóa,P. Đông Thọ,"410 Bà Triệu, Phường Đông Thọ, Thành phố Thanh Hoá, Tỉnh Thanh Hoá, Việt Nam",Urban,Đang hoạt động,2019-10-30 00:00:00,3000-01-01 00:00:00,19.8210372924805,105.774147033691
5449,5449- WIN HCM 532 Phạm Văn Chiêu,0,South,Ho Chi Minh,Q. Gò Vấp,P. 16,"532 Phạm Văn Chiêu, phường 16, Q.Gò Vấp , HCM",WiN,Đang hoạt động,2019-11-30 00:00:00,3000-01-01 00:00:00,10.8516063690186,106.658592224121
6327,6327- WM+ HNI 613 Phố Mía,0,North,Ha Noi,TX. Sơn Tây,X. Đường Lâm,"613 Phố Mía, Xã Đường Lâm, Thị Xã Sơn Tây, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2022-04-30 00:00:00,3000-01-01 00:00:00,21.1630706787109,105.471633911133
2AK4,"2AK4- WM+ HNI Liên Hiệp, Phúc Thọ",0,North,Ha Noi,H. Phúc Thọ,X. Liên Hiệp,"Thôn 8, Xã Liên Hiệp, Huyện Phúc Thọ, Thành phố Hà Nội",Rural,Đang hoạt động,2023-10-21 00:00:00,3000-01-01 00:00:00,21.05727,105.64016
6808,"6808- WM+ HYN Cao Xá, Phù Cừ",0,North,Hung Yen,H. Phù Cừ,TT. Trần Cao,"Thôn Cao Xá , Thị Trấn Trần Cao, Huyện Phù Cừ, Tỉnh Hưng Yên, Việt Nam",Rural,Đang hoạt động,2022-11-27 00:00:00,3000-01-01 00:00:00,20.7331809997559,106.177459716797
4631,4631- WM+ NAN 101A-202A CC Trường Thi,0,Central,Nghe An,TP. Vinh,P. Trường Thi,"Kios TM1.01A & TM2.02A, CC Trường Thi, 58 Võ Thị Sáu, Phường Trường Thi, Thành phố Vinh, Tỉnh Nghệ An, Việt Nam",Urban,Đang hoạt động,2019-07-27 00:00:00,3000-01-01 00:00:00,18.6664733886719,105.697296142578
5764,5764- WM+ TBH 234 Nguyễn Văn Năng,0,North,Thai Binh,TP. Thái Bình,P. Trần Lãm,"Số 234 Nguyễn Văn Năng, tổ 22, Phường Trần Lãm, Thành phố Thái Bình, Tỉnh Thái Bình, Việt Nam",Urban,Đang hoạt động,2021-07-31 00:00:00,3000-01-01 00:00:00,20.4370498657227,106.347862243652
6667,"6667- WM+ HTH TDP 9, TT Nghèn",0,Central,Ha Tinh,H. Can Lộc,TT. Nghèn,"Tổ dân phố 9, Thị Trấn Nghèn, Huyện Can Lộc, Tỉnh Hà Tĩnh, Việt Nam",Rural,Đang hoạt động,2022-12-29 00:00:00,3000-01-01 00:00:00,18.4593315124512,105.772651672363
4034,4034- WM+ KHA BT01-18- KĐT Phước Long,0,Central,Khanh Hoa,TP. Nha Trang,P. Phước Long,"BT01-18, Khu Đô Thị Phước Long, Phường Phước Long, Thành phố Nha Trang, Tỉnh Khánh Hòa, Việt Nam",Urban,Đang hoạt động,2018-12-21 00:00:00,3000-01-01 00:00:00,12.2155,109.188
4511,4511- WM+ HNI 45 Thịnh Hào 1,0,North,Ha Noi,Q. Đống Đa,P. Hàng Bột,"45 Ngõ Thịnh Hào, 1 Tôn Đức Thắng, Phường Hàng Bột, Q. Đống Đa, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2019-06-29 00:00:00,3000-01-01 00:00:00,21.0239524841309,105.830696105957
3593,3593- WM+ DNI 27 Lý Văn Sâm,0,South,Dong Nai,TP. Biên Hòa,P. Tam Hiệp,27 Lý Văn Sâm -  Khu Phố 6 - phường Tam Hiệp - thành phố Biên Hòa - tỉnh Đồng Nai - Việt Nam,WiN,Đang hoạt động,2018-04-28 00:00:00,3000-01-01 00:00:00,10.9564418792725,106.857955932617
3943,3943- WM+ HPG 177 Trần Nhân Tông,0,North,Hai Phong,Q. Kiến An,P. Quán Trữ,"177 Trần Nhân Tông, Phường Quán Trữ, Q. Kiến An, Thành phố Hải Phòng, Việt Nam",Urban,Đang hoạt động,2018-12-05 00:00:00,3000-01-01 00:00:00,20.818,106.647
4318,4318- WM+ BDG thửa 1647 khu Mỹ Phước,0,South,Binh Duong,TX. Bến Cát,P. Thới Hòa,"Thửa 1647 khu TM-DV-TĐC Mỹ Phước, P.Thới Hòa, TX Bến Cát, T.Bình Dương",Rural,Đang hoạt động,2019-06-13 00:00:00,3000-01-01 00:00:00,11.116494178772,106.600891113281
4473,4473- WM+ DNG 51 Nguyễn Nhàn,0,Central,Da Nang,Q. Cẩm Lệ,P. Hòa Thọ Đông,"51 Nguyễn Nhàn, Phường Hoà Thọ Đông, Quận Cẩm Lệ, Thành phố Đà Nẵng, Việt Nam",Urban,Đang hoạt động,2019-07-26 00:00:00,3000-01-01 00:00:00,16.0114402770996,108.197166442871
6691,6691- WM+ AGG 54-56 Nguyễn Văn Cừ,0,West,An Giang,H. Châu Thành,TT. An Châu,"54-56 Nguyễn Văn Cừ, TT. An Châu, H. Châu Thành, T. An Giang",Rural,Đang hoạt động,2022-10-31 00:00:00,3000-01-01 00:00:00,10.4439392089844,105.388862609863
5382,5382- WM+ LCI 030 Quy Hóa,0,North,Lao Cai,TP. Lào Cai,P. Kim Tân,"030 Quy Hóa, Phường Kim Tân, Thành phố Lào Cai, Tỉnh Lào Cai, Việt Nam",Rural,Đang hoạt động,2019-11-30 00:00:00,3000-01-01 00:00:00,22.4851016998291,103.974334716797
4020,4020- WM+ HNI Lô 21 BT 4-3 Khu nhà ở Trun,0,North,Ha Noi,Q. Nam Từ Liêm,P. Trung Văn,"Lô 21 khu BT4-3 khu nhà ở Trung Văn, đường Trung Văn, Phường Trung Văn, Q. Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2018-12-31 00:00:00,3000-01-01 00:00:00,20.9926,105.779
5649,5649- WM+ DNG 296 Nguyễn Hoàng,0,Central,Da Nang,Q. Thanh Khê,P. Vĩnh Trung,"296 Nguyễn Hoàng, Phường Vĩnh Trung, Quận Thanh Khê, Thành phố Đà Nẵng, Việt Nam",WiN,Đang hoạt động,2021-04-30 00:00:00,3000-01-01 00:00:00,16.0574741363525,108.213035583496
3762,3762- WM+ HPG 158 Quang Trung,0,North,Hai Phong,Q. Hồng Bàng,P. Phạm Hồng Thái,"Số 158 Quang Trung, Phường Phạm Hồng Thái, Q. Hồng Bàng, Thành phố Hải Phòng, Việt Nam",Urban,Đang hoạt động,2018-09-26 00:00:00,3000-01-01 00:00:00,20.8554,106.674
4657,4657- WM+ VPC 9 Hai Bà Trưng,0,North,Vinh Phuc,TP. Phúc Yên,P. Hùng Vương,"9 Hai Bà Trưng, Phường Hùng Vương, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc, Việt Nam",Urban,Đang hoạt động,2019-07-31 00:00:00,3000-01-01 00:00:00,21.2311840057373,105.710502624512
2117,2117- WM+ HNI 16 Võ Văn Dũng,0,North,Ha Noi,Q. Đống Đa,P. Ô Chợ Dừa,"Số 16 Võ Văn Dũng, Phường Ô Chợ Dừa, Q. Đống Đa, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2015-10-28 00:00:00,3000-01-01 00:00:00,21.015983581543,105.823638916016
3594,3594- WIN HCM 206 Đình Phong Phú,0,South,Ho Chi Minh,Q. 9,P. Tăng Nhơn Phú B,"206 Đình Phong Phú,  KP3, Phường Tăng Nhơn Phú B, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",WiN,Đang hoạt động,2022-08-29 00:00:00,3000-01-01 00:00:00,10.8339,106.783
6967,"6967- WM+ HNI 49C Hàng Bún, Ba Đình",0,North,Ha Noi,Q. Ba Đình,P. Nguyễn Trung Trực,"Số 49C Hàng Bún, Phường Nguyễn Trung Trực, Q. Ba Đình, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2023-04-23 00:00:00,3000-01-01 00:00:00,21.0415477752686,105.84513092041
3598,3598- WM+ THA Tecco Tower,0,Central,Thanh Hoa,TP. Thanh Hóa,P. Đông Vệ,"Tầng 1, tòa 3, Tecco Towers, Lô CC2 KTĐC, đường Vành Đai Đông Tây, Phường Đông Vệ, Thành phố Thanh Hoá, Tỉnh Thanh Hoá, Việt Nam",Urban,Đang hoạt động,2018-03-31 00:00:00,3000-01-01 00:00:00,19.7958278656006,105.783737182617
2124,2124- WM+ HNI 133 Thụy Khuê,0,North,Ha Noi,Q. Tây Hồ,P. Thụy Khuê,"Số 133, phố Thụy Khuê, Phường Thuỵ Khuê, Q. Tây Hồ, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2015-10-30 00:00:00,3000-01-01 00:00:00,21.0432,105.822
5682,5682- WM+ QNH 590 Nguyễn Đức Cảnh,0,North,Quang Ninh,TP. Cẩm Phả,P. Quang Hanh,"số 590 đường Nguyễn Đức Cảnh, Phường Quang Hanh, Thành phố Cẩm Phả, Tỉnh Quảng Ninh, Việt Nam",Urban,Đang hoạt động,2021-07-31 00:00:00,3000-01-01 00:00:00,21.0051174163818,107.220039367676
3812,3812- WM+ BDG 15B Nguyễn Văn Tiết,0,South,Binh Duong,TP. Thuận An,P. Lái Thiêu,15B Nguyễn Văn Tiết - KP Bình Hòa - phường Lái Thiêu - thị xã Thuận An - tỉnh Bình Dương - Việt Nam,Rural,Đang hoạt động,2018-08-16 00:00:00,3000-01-01 00:00:00,10.9156,106.708
2812,2812- WM+ HNI 27/165 Xuân Thủy,0,North,Ha Noi,Q. Cầu Giấy,P. Dịch Vọng Hậu,"Số 27 ngõ 165 đường Xuân Thủy, Phường Dịch Vọng Hậu, Q. Cầu Giấy, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2016-04-28 00:00:00,3000-01-01 00:00:00,21.0359935760498,105.786674499512
4179,4179- WM+ HNI 20 Văn Phú,0,North,Ha Noi,Q. Hà Đông,P. Phú La,"20 Văn Phú, Phường Phú La, Q. Hà Đông, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2018-12-31 00:00:00,3000-01-01 00:00:00,20.963,105.768
6695,"6695- WM+ THA 163 - 165 Trần Hưng Đạo, Sầ",0,Central,Thanh Hoa,TP. Sầm Sơn,P. Quảng Tiến,"Khu phố Phúc Đức, Phường Quảng Tiến , Thành phố Sầm Sơn, Tỉnh Thanh Hoá, Việt Nam",Urban,Đang hoạt động,2022-10-28 00:00:00,3000-01-01 00:00:00,19.7635250091553,105.898048400879
4623,4623- WM+ LAN 69 Hùng Vương,0,West,Long An,TP. Tân An,P. 2,"69 Hùng Vương, P. 2, Tp Tân An, Tỉnh Long An",Urban,Đang hoạt động,2019-08-08 00:00:00,3000-01-01 00:00:00,10.540189743042,106.404243469238
5175,5175- WM+ HPG 623 Ngô Gia Tự,0,North,Hai Phong,Q. Hải An,P. Đằng Lâm,"623 Ngô Gia Tự, Phường Đằng Lâm, Q. Hải An, Thành phố Hải Phòng, Việt Nam",WiN,Đang hoạt động,2019-11-30 00:00:00,3000-01-01 00:00:00,20.8292,106.715
4262,4262- WM+ HNI 18 Dốc Lã,0,North,Ha Noi,H. Gia Lâm,X. Yên Thường,"18 Dốc Lã, Xã Yên Thường, Huyện Gia Lâm, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2019-02-28 00:00:00,3000-01-01 00:00:00,21.0968761444092,105.928665161133
6143,6143- WIN HCM 85-86 Phan Văn Khỏe,0,South,Ho Chi Minh,Q. 6,P. 2,"85 - 86 Phan Văn Khỏe, P. 2, Q. 6, TP. HCM",WiN,Đang hoạt động,2021-12-31 00:00:00,3000-01-01 00:00:00,10.7483034133911,106.648818969727
6680,"6680- WM+ PTO Minh Tân, Cẩm Khê",0,North,Phu Tho,H. Cẩm Khê,X. Minh Tân,"Khu Minh Tân, Xã Minh Tân, Huyện Cẩm Khê, Tỉnh Phú Thọ, Việt Nam",Rural,Đang hoạt động,2022-11-25 00:00:00,3000-01-01 00:00:00,21.470251083374,105.081954956055
2173,2173- WM+ HNI 37 Doãn Kế Thiện,0,North,Ha Noi,Q. Cầu Giấy,P. Mai Dịch,"Số 37 phố Doãn Kế Thiện, Phường Mai Dịch, Q. Cầu Giấy, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2015-11-25 00:00:00,3000-01-01 00:00:00,21.0409088134766,105.779281616211
3742,3742- WM+ HCM 94/54-56 Hoà Bình,0,South,Ho Chi Minh,Q. 11,P. 5,94/54 - 94/56 Hòa Bình - phường 5 - quận 11 - thành phố Hồ Chí Minh - Việt Nam,WiN,Đang hoạt động,2018-06-13 00:00:00,3000-01-01 00:00:00,10.770062302606,106.638904989397
5504,5504- WM+ HNI 105 Thành Công,0,North,Ha Noi,Q. Ba Đình,P. Thành Công,"Số nhà 105 Phố Thành Công, Phường Thành Công, Q. Ba Đình, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2019-12-21 00:00:00,3000-01-01 00:00:00,21.0204,105.813
4621,4621- WM+ LAN 468 Nguyễn Đình Chiểu,0,West,Long An,TP. Tân An,P. 3,"468 Nguyễn Đình Chiểu, P. 3, Tp Tân An, Tỉnh Long An",Urban,Đang hoạt động,2019-08-08 00:00:00,3000-01-01 00:00:00,10.5276,106.42
5723,"5723- WM+ HTH 234 Xô Viết Nghệ Tĩnh, TT N",0,Central,Ha Tinh,H. Can Lộc,TT. Nghèn,"Số 234 đường Xô Viết Nghệ Tĩnh, Thị Trấn Nghèn, Huyện Can Lộc, Tỉnh Hà Tĩnh, Việt Nam",Rural,Đang hoạt động,2021-07-10 00:00:00,3000-01-01 00:00:00,18.4484539031982,105.779724121094
4549,4549- WM+ AGG 268/4 và 268/5 Hùng Vương,0,West,An Giang,TP. Long Xuyên,P. Mỹ Long,"268/4 và 268/5 Đường Hùng Vương, phường Mỹ Long, Thành phố Long Xuyên, Tỉnh An Giang",Urban,Đang hoạt động,2019-07-31 00:00:00,3000-01-01 00:00:00,10.3783,105.442
2056,2056- WM+ HNI 4A Hàng Chiếu,0,North,Ha Noi,Q. Hoàn Kiếm,P. Đồng Xuân,"Số 4A, đường Hàng Chiếu, Phường Đồng Xuân, Q. Hoàn Kiếm, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2015-08-08 00:00:00,3000-01-01 00:00:00,21.0374,105.852
5666,"5666- WM+ HNI Thôn Dương Đá, Gia Lâm",0,North,Ha Noi,H. Gia Lâm,X. Dương Xá,"Thôn Dương Đá, Xã Dương Xá, Huyện Gia Lâm, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2021-04-29 00:00:00,3000-01-01 00:00:00,21.0079669952393,105.968955993652
2763,2763- WM+ HNI 179 Thịnh Liệt,0,North,Ha Noi,Q. Hoàng Mai,P. Thịnh Liệt,"Số 179 phố Thịnh Liệt, Phường Thịnh Liệt, Q. Hoàng Mai, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2016-04-13 00:00:00,3000-01-01 00:00:00,20.9716,105.85
2AO0,2AO0- WM+ NDH 181 Trần Nhật Duật,0,North,Nam Dinh,TP. Nam Định,P. Vị Xuyên,"Số 181 Đường Trần Nhật Duật, Phường Vị Xuyên, Thành phố Nam Định, Tỉnh Nam Định",Urban,Đang hoạt động,2023-10-29 00:00:00,3000-01-01 00:00:00,20.4368705749512,106.186584472656
4681,4681- WM+ HNI Thôn Xâm Dương 3,0,North,Ha Noi,H. Thường Tín,X. Ninh Sở,"Thôn Xâm Dương 3, Xã Ninh Sở, Huyện Thường Tín, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2019-08-08 00:00:00,3000-01-01 00:00:00,20.8943,105.888
5676,"5676- WM+ BNH 112B-112C Phố Hạ, Từ Sơn",0,North,Bac Ninh,TP. Từ Sơn,P. Đình Bảng,"112B - 112C phố Hạ, Phường Đình Bảng, Thành phố Từ Sơn, Tỉnh Bắc Ninh, Việt Nam",Urban,Đang hoạt động,2021-07-18 00:00:00,3000-01-01 00:00:00,21.1088981628418,105.95458984375
4950,4950- WM+ DNG 286 Văn Tiến Dũng,0,Central,Da Nang,Q. Cẩm Lệ,P. Hòa Xuân,"286 Văn Tiến Dũng, Phường Hoà Xuân, Quận Cẩm Lệ, Thành phố Đà Nẵng, Việt Nam",Urban,Đang hoạt động,2019-10-31 00:00:00,3000-01-01 00:00:00,15.9932498931885,108.213584899902
5869,5869- WM+ LSN 175 Nguyễn Đình Lộc,0,North,Lang Son,H. Cao Lộc,TT. Đồng Đăng,"175 Nguyễn Đình Lộc, Thị Trấn Đồng Đăng, Huyện Cao Lộc, Tỉnh Lạng Sơn, Việt Nam",Rural,Đang hoạt động,2021-11-17 00:00:00,3000-01-01 00:00:00,21.9505443572998,106.699661254883
4091,4091- WM+ HCM 217A Long Phước,0,South,Ho Chi Minh,Q. 9,P. Long Phước,217A Long Phước -  phường Long Phước - quận 9 - thành phố Hồ Chí Minh - Việt Nam,WiN,Đang hoạt động,2018-12-29 00:00:00,3000-01-01 00:00:00,10.8121,106.86
2387,2387- WM+ HCM CC SUNVIEW,0,South,Ho Chi Minh,Q. Thủ Đức,P. Hiệp Bình Phước,A2-12A - Chung cư Sunview - Gò Dưa - phường Hiệp Bình Phước - quận Thủ Đức - thành phố Hồ Chí Minh - Việt Nam.,Urban,Đang hoạt động,2016-01-20 00:00:00,3000-01-01 00:00:00,10.8654,106.728
6364,"6364- WM+ PTO Tân An 4, Yên Lập",0,North,Phu Tho,H. Yên Lập,TT. Yên Lập,"Số nhà 150, Khu Tân An 4, Thị Trấn Yên Lập, Huyện Yên Lập, Tỉnh Phú Thọ, Việt Nam",Rural,Đang hoạt động,2022-08-29 00:00:00,3000-01-01 00:00:00,21.3520908355713,105.058815002441
6127,"6127- WM+ NDH Đề Thám, Trực Ninh",0,North,Nam Dinh,H. Trực Ninh,X. Trực Cường,"Xóm Đề Thám, Xã Trực Cường, Huyện Trực Ninh, Tỉnh Nam Định, Việt Nam",Rural,Đang hoạt động,2021-12-31 00:00:00,3000-01-01 00:00:00,20.2004146575928,106.21501159668
2A37,2A37- WM+ TNN 314-316 Triệu Quang Phục,0,North,Thai Nguyen,TP. Phổ Yên,P. Trung Thành,"Số 314 - 316 Đường Triệu Quang Phục, TDP Thanh Xuyên 4, Phường Trung Thành, Thành phố Phổ Yên, Tỉnh Thái Nguyên, Việt Nam",Rural,Đang hoạt động,2023-05-19 00:00:00,3000-01-01 00:00:00,21.3661403656006,105.87425994873
3880,3880- WIN HCM 1E Thanh Đa,0,South,Ho Chi Minh,Q. Bình Thạnh,P. 27,1E Thanh Đa - phường 27 - quận Bình Thạnh - thành phố Hồ Chí Minh - Việt Nam,WiN,Đang hoạt động,2018-09-22 00:00:00,3000-01-01 00:00:00,10.8143,106.721
2361,2361- WM+ HNI 353 Nam Dư,0,North,Ha Noi,Q. Hoàng Mai,P. Trần Phú,"Số 353, đường Nam Dư , Phường Trần Phú, Q. Hoàng Mai, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2016-01-19 00:00:00,3000-01-01 00:00:00,20.978982925415,105.886306762695
2565,2565- WM+ HNI 101/13/1 Kh Duy Tiến,0,North,Ha Noi,Q. Thanh Xuân,P. Thanh Xuân Bắc,"Số 101B13 tập thể Thanh Xuân Bắc, Phường Thanh Xuân Bắc, Q. Thanh Xuân, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2016-02-29 00:00:00,3000-01-01 00:00:00,20.9925,105.801
3289,3289- WM+ HDG 616-618 Lê Thanh Nghị,0,North,Hai Duong,TP. Hải Dương,P. Lê Thanh Nghị,"số 616-618 Lê Thanh Nghị, Phường Lê Thanh Nghị, Thành phố Hải Dương, Tỉnh Hải Dương, Việt Nam",Urban,Đang hoạt động,2017-12-28 00:00:00,3000-01-01 00:00:00,20.924186706543,106.32836151123
6945,6945- WM+ DNG 110 Lương Trúc Đàm,0,Central,Da Nang,Q. Liên Chiểu,P. Hòa Minh,"110 Lương Trúc Đàm, Phường Hoà Minh, Quận Liên Chiểu, Thành phố Đà Nẵng, Việt Nam",Urban,Đang hoạt động,2023-02-19 00:00:00,3000-01-01 00:00:00,16.0592823028564,108.170188903809
3938,3938- WM+ DNG 200 Núi Thành,0,Central,Da Nang,Q. Hải Châu,P. Hòa Cường Bắc,"200 Núi Thành, Phường Hoà Cường Bắc, Quận Hải Châu, Thành phố Đà Nẵng, Việt Nam",Urban,Đang hoạt động,2018-11-25 00:00:00,3000-01-01 00:00:00,16.0451,108.221
6854,"6854- WM+ THA Định Long, Yên Định",0,Central,Thanh Hoa,H. Yên Định,X. Định Long,"Thôn 5 , Xã Định Long, Huyện Yên Định, Tỉnh Thanh Hoá, Việt Nam",Rural,Đang hoạt động,2023-02-11 00:00:00,3000-01-01 00:00:00,19.9809589385986,105.643898010254
5182,5182- WM+ HCM 8/9 ấp Hưng Lân,0,South,Ho Chi Minh,H. Hóc Môn,X. Bà Điểm,"8/9 ấp Hưng Lân, Xã Bà Điểm, Huyện Hóc Môn, TPHCM",Rural,Đang hoạt động,2019-10-29 00:00:00,3000-01-01 00:00:00,10.8492,106.6
5021,5021- WM+ LSN Số 26 Đường Mỹ Sơn,0,North,Lang Son,TP. Lạng Sơn,P. Vĩnh Trại,"Số 26 Mỹ Sơn, Phường Vĩnh Trại, Thành phố Lạng Sơn, Tỉnh Lạng Sơn, Việt Nam",Rural,Đang hoạt động,2019-10-30 00:00:00,3000-01-01 00:00:00,21.8548,106.773
4062,4062- WM+ DNG 154 Lê Đình Lý,0,Central,Da Nang,Q. Thanh Khê,P. Vĩnh Trung,"154 Lê Đình Lý, Phường Vĩnh Trung, Quận Thanh Khê, Thành phố Đà Nẵng, Việt Nam",WiN,Đang hoạt động,2019-01-31 00:00:00,3000-01-01 00:00:00,16.0534,108.211
3355,3355- WM+ HCM 102 Khu phố 2,0,South,Ho Chi Minh,Q. Bình Tân,P. Bình Trị Đông,102 Khu phố 2 - đường số 29 -  phường Bình Trị Đông quận Bình Tân - thành phố Hồ Chí Minh - Việt Nam,WiN,Đang hoạt động,2018-11-28 00:00:00,3000-01-01 00:00:00,10.7568613541032,106.611738604853
4989,4989- WM+ HPG Thôn Bái Ngoài-Hoa Động,0,North,Hai Phong,H. Thủy Nguyên,X. Hoa Động,"Thôn Bái Ngoài, Xã Hoa Động, Huyện Thuỷ Nguyên, Thành phố Hải Phòng, Việt Nam",Rural,Đang hoạt động,2019-11-30 00:00:00,3000-01-01 00:00:00,20.8896,106.665
3468,3468- WM+ QNH 45 tổ 19C Quang Trung,0,North,Quang Ninh,TP. Uông Bí,P. Quang Trung,"Tổ 19C, khu 6, Phường Quang Trung, Thành phố Uông Bí, Tỉnh Quảng Ninh, Việt Nam",Urban,Đang hoạt động,2017-12-29 00:00:00,3000-01-01 00:00:00,21.0358753204346,106.782135009766
