ward_id,city,district,ward,city_title,dist_title,ward_title,area_sqm,urban_1,urban_2,urban_3,urban_4,urban_5,rural_1_2,rural_3,rural_4,rural_5
VNM.63.6.8_1,YênBái,VănChấn,HạnhSơn,Tỉnh,Huyện,Xã,7803307.182969255,,,,,0.0,236.0,302.0,436.0,451.0
VNM.27.20.18_1,HàNội,PhúXuyên,PhúcTiến,ThànhPhố,Huyện,Xã,7533826.872199298,,,,,0.0,1017.0,597.0,840.0,450.0
VNM.26.7.6_1,HàGiang,QuảnBạ,NghĩaThuận,Tỉnh,Huyện,Xã,39583478.35983355,,,,,0.0,90.0,117.0,178.0,361.0
VNM.14.9.13_1,CaoBằng,QuảngUyên,QuảngHưng,Tỉnh,Huyện,Xã,25851960.635327898,,,,,0.0,97.0,93.0,109.0,126.0
VNM.38.4.12_1,LàoCai,BátXát,MườngVi,Tỉnh,Huyện,Xã,28325526.863900002,,,,,0.0,84.0,84.0,174.0,203.0
VNM.20.7.13_1,ĐiệnBiên,NậmPồ,PhìnHồ,Tỉnh,Huyện,Xã,115733099.43977004,,,,,0.0,46.0,66.0,132.0,440.0
VNM.52.6.3_1,SơnLa,QuỳnhNhai,ChiềngKhay,Tỉnh,Huyện,Xã,134660562.00666547,,,,,0.0,131.0,230.0,461.0,682.0
VNM.52.1.12_1,SơnLa,BắcYên,PhiêngKôn,Tỉnh,Huyện,Xã,42307314.9174793,,,,,0.0,74.0,86.0,171.0,214.0
VNM.52.3.5_1,SơnLa,MaiSơn,ChiềngKheo,Tỉnh,Huyện,Xã,27354676.76499374,,,,,0.0,62.0,106.0,207.0,286.0
VNM.63.1.8_1,YênBái,LụcYên,LiễuĐô,Tỉnh,Huyện,Xã,21367072.70418616,,,,,0.0,210.0,288.0,360.0,311.0
VNM.63.4.5_1,YênBái,TrạmTấu,PáHu,Tỉnh,Huyện,Xã,37774838.32875665,,,,,0.0,40.0,52.0,96.0,258.0
VNM.4.3.16_1,BắcKạn,ChợĐồn,RãBản,Tỉnh,Huyện,Xã,24600590.00030182,,,,,0.0,91.0,107.0,97.0,100.0
VNM.20.5.4_1,ĐiệnBiên,MườngChà,MaThìHồ,Tỉnh,Huyện,Xã,135022988.23643854,,,,,0.0,64.0,81.0,139.0,544.0
VNM.60.1.3_1,TuyênQuang,ChiêmHóa,HàLang,Tỉnh,Huyện,Xã,78360516.22719984,,,,,0.0,161.0,228.0,263.0,255.0
VNM.38.7.15_1,LàoCai,SaPa,TảVan,Tỉnh,Huyện,Xã,67436644.47388299,,,,,0.0,63.0,87.0,213.0,491.0
VNM.27.7.12_1,HàNội,ĐốngĐa,PhươngMai,ThànhPhố,Quận,Phường,718521.9921635685,581.0,1082.0,1175.0,1619.0,1258.0,0.0,,,0.0
VNM.63.8.9_1,YênBái,YênBái,NguyễnPhúc,Tỉnh,ThànhPhố,Phường,1402303.277853581,247.0,601.0,507.0,498.0,318.0,0.0,,,0.0
VNM.27.14.4_1,HàNội,HoànKiếm,ĐồngXuân,ThànhPhố,Quận,Phường,127224.97715529177,227.0,365.0,431.0,598.0,781.0,0.0,,,0.0
VNM.27.21.1_1,HàNội,PhúcThọ,CẩmĐình,ThànhPhố,Huyện,Xã,4019636.0186321135,,,,,0.0,272.0,161.0,218.0,234.0
VNM.26.11.9_1,HàGiang,YênMinh,MậuDuệ,Tỉnh,Huyện,Xã,46568198.217507094,,,,,0.0,191.0,200.0,359.0,702.0
VNM.20.10.10_1,ĐiệnBiên,TuầnGiáo,PúNhung,Tỉnh,Huyện,Xã,64728300.64924646,,,,,0.0,92.0,124.0,255.0,331.0
VNM.4.2.10_1,BắcKạn,BaBể,KhangNinh,Tỉnh,Huyện,Xã,44193055.31690774,,,,,0.0,158.0,234.0,246.0,364.0
VNM.26.10.17_1,HàGiang,XínMần,ThuTà,Tỉnh,Huyện,Xã,27569852.650356885,,,,,0.0,52.0,93.0,138.0,325.0
VNM.52.9.13_1,SơnLa,SôngMã,MườngSai,Tỉnh,Huyện,Xã,60003430.876947984,,,,,0.0,59.0,140.0,323.0,448.0
VNM.27.12.4_1,HàNội,HaiBàTrưng,BùiThịXuân,ThànhPhố,Quận,Phường,103130.8755186785,182.0,283.0,269.0,252.0,226.0,0.0,,,0.0
VNM.14.13.10_1,CaoBằng,TrùngKhánh,LăngHiếu,Tỉnh,Huyện,Xã,14116429.314229798,,,,,0.0,103.0,114.0,118.0,123.0
VNM.38.7.18_1,LàoCai,SaPa,TrungChải,Tỉnh,Huyện,Xã,39365289.32238403,,,,,0.0,54.0,53.0,170.0,547.0
VNM.27.12.9_1,HàNội,HaiBàTrưng,LêĐạiHành,ThànhPhố,Quận,Phường,840544.720003213,262.0,519.0,510.0,568.0,590.0,0.0,,,0.0
VNM.27.15.8_1,HàNội,HoàngMai,TânMai,ThànhPhố,Quận,Phường,456014.44843105105,600.0,1134.0,1382.0,2000.0,1669.0,0.0,,,0.0
VNM.63.1.21_1,YênBái,LụcYên,TrungTâm,Tỉnh,Huyện,Xã,42503691.9451297,,,,,0.0,165.0,192.0,316.0,403.0
VNM.27.3.9_1,HàNội,BaĐình,NguyễnTrungTrực,ThànhPhố,Quận,Phường,142354.9137094513,239.0,328.0,409.0,604.0,547.0,0.0,,,0.0
VNM.26.2.17_1,HàGiang,BắcQuang,ViệtHồng,Tỉnh,Huyện,Xã,26446225.039667018,,,,,0.0,90.0,133.0,234.0,224.0
VNM.14.1.2_1,CaoBằng,BảoLạc,BảoToàn,Tỉnh,Huyện,Xã,65231438.848403275,,,,,0.0,68.0,71.0,169.0,323.0
VNM.4.7.7_1,BắcKạn,PácNặm,GiáoHiệu,Tỉnh,Huyện,Xã,30452762.223414816,,,,,0.0,38.0,87.0,113.0,185.0
VNM.60.1.14_1,TuyênQuang,ChiêmHóa,PhúcSơn,Tỉnh,Huyện,Xã,90480459.41644436,,,,,0.0,383.0,424.0,535.0,488.0
VNM.60.2.5_1,TuyênQuang,HàmYên,HùngĐức,Tỉnh,Huyện,Xã,62894350.750839755,,,,,0.0,310.0,409.0,739.0,768.0
VNM.38.2.5_1,LàoCai,BảoYên,LongKhánh,Tỉnh,Huyện,Xã,56715713.23327873,,,,,0.0,132.0,164.0,268.0,242.0
VNM.36.2.2_1,LaiChâu,MườngTè,BumTở,Tỉnh,Huyện,Xã,136487013.5413016,,,,,0.0,139.0,144.0,221.0,313.0
VNM.63.2.11_1,YênBái,MùCăngChải,MùCăngChải,Tỉnh,Huyện,ThịTrấn,7960699.689491408,88.0,149.0,205.0,284.0,157.0,0.0,,,0.0
VNM.63.5.1_1,YênBái,TrấnYên,BảoHưng,Tỉnh,Huyện,Xã,10120432.779345049,,,,,0.0,221.0,157.0,249.0,179.0
VNM.27.6.7_1,HàNội,ChươngMỹ,HồngPhong,ThànhPhố,Huyện,Xã,3272038.461790365,,,,,0.0,217.0,197.0,271.0,436.0
VNM.27.4.31_1,HàNội,BaVì,YênBài,ThànhPhố,Huyện,Xã,36670542.67799923,,,,,0.0,352.0,338.0,604.0,681.0
VNM.27.28.11_1,HàNội,ThanhTrì,TânTriều,ThànhPhố,Huyện,Xã,3029079.477557124,,,,,0.0,4686.0,2275.0,3199.0,1573.0
VNM.26.10.11_1,HàGiang,XínMần,NànXỉn,Tỉnh,Huyện,Xã,25284001.447096415,,,,,0.0,38.0,64.0,153.0,435.0
VNM.14.9.6_1,CaoBằng,QuảngUyên,HạnhPhúc,Tỉnh,Huyện,Xã,25379000.730478153,,,,,0.0,145.0,172.0,169.0,221.0
VNM.4.5.4_1,BắcKạn,NaRì,CườngLợi,Tỉnh,Huyện,Xã,17830588.48031743,,,,,0.0,141.0,148.0,99.0,97.0
VNM.60.5.7_1,TuyênQuang,SơnDương,ĐôngThọ,Tỉnh,Huyện,Xã,48860954.82250616,,,,,0.0,470.0,503.0,666.0,637.0
VNM.27.5.5_1,HàNội,CầuGiấy,NghĩaTân,ThànhPhố,Quận,Phường,587073.1035857049,460.0,1058.0,1336.0,1671.0,1425.0,0.0,,,0.0
VNM.27.30.13_1,HàNội,ThườngTín,NguyễnTrãi,ThànhPhố,Huyện,Xã,6004308.772059972,,,,,0.0,982.0,514.0,930.0,537.0
VNM.14.6.8_1,CaoBằng,HoàAn,ĐứcXuân,Tỉnh,Huyện,Xã,19885912.193075635,,,,,0.0,7.0,11.0,44.0,51.0
VNM.38.3.17_1,LàoCai,BắcHà,NaHối,Tỉnh,Huyện,Xã,23246901.31776619,,,,,0.0,145.0,168.0,289.0,413.0
VNM.63.3.4_1,YênBái,NghĩaLộ,NghĩaPhúc,Tỉnh,ThịXã,Xã,4497532.420847469,,,,,0.0,74.0,124.0,158.0,193.0
VNM.38.7.1_1,LàoCai,SaPa,BảnHồ,Tỉnh,Huyện,Xã,115628770.77321257,,,,,0.0,65.0,83.0,163.0,328.0
VNM.27.4.5_1,HàNội,BaVì,CamThượng,ThànhPhố,Huyện,Xã,8460923.034276098,,,,,0.0,356.0,258.0,462.0,711.0
VNM.26.9.2_1,HàGiang,VịXuyên,CaoBồ,Tỉnh,Huyện,Xã,110454992.64244202,,,,,0.0,30.0,82.0,153.0,504.0
VNM.27.16.3_1,HàNội,LongBiên,ĐứcGiang,ThànhPhố,Quận,Phường,2617326.245256425,586.0,1100.0,1418.0,2245.0,2054.0,0.0,,,0.0
VNM.27.19.8_1,HàNội,NamTừLiêm,TâyMỗ,ThànhPhố,Quận,Phường,6318202.834791776,551.0,1031.0,1512.0,2422.0,1559.0,0.0,,,0.0
VNM.27.8.9_1,HàNội,ĐanPhượng,PhươngĐình,ThànhPhố,Huyện,Xã,6173600.512323754,,,,,0.0,392.0,439.0,788.0,1313.0
VNM.36.1.7_1,LaiChâu,LaiChâu,TânPhong,Tỉnh,ThànhPhố,Phường,5345944.2133336365,344.0,660.0,843.0,1125.0,793.0,0.0,,,0.0
VNM.27.10.5_1,HàNội,GiaLâm,ĐìnhXuyên,ThànhPhố,Huyện,Xã,3251366.826952984,,,,,0.0,663.0,562.0,1012.0,795.0
VNM.52.3.1_1,SơnLa,MaiSơn,ChiềngBan,Tỉnh,Huyện,Xã,35714024.3776147,,,,,0.0,206.0,262.0,590.0,720.0
VNM.14.4.1_1,CaoBằng,HạLang,AnLạc,Tỉnh,Huyện,Xã,39669593.401609406,,,,,0.0,88.0,123.0,108.0,172.0
VNM.52.4.3_1,SơnLa,MườngLa,ChiềngHoa,Tỉnh,Huyện,Xã,70922386.46960883,,,,,0.0,167.0,240.0,455.0,722.0
VNM.36.8.5_1,LaiChâu,ThanUyên,MườngMít,Tỉnh,Huyện,Xã,75395371.0294037,,,,,0.0,20.0,40.0,150.0,283.0
VNM.52.2.13_1,SơnLa,MộcChâu,TàLai,Tỉnh,Huyện,Xã,27291893.858650763,,,,,0.0,111.0,194.0,265.0,268.0
VNM.63.7.14_1,YênBái,VănYên,MỏVàng,Tỉnh,Huyện,Xã,99486675.70129995,,,,,0.0,51.0,135.0,323.0,491.0
VNM.63.9.21_1,YênBái,YênBình,VũLinh,Tỉnh,Huyện,Xã,36498343.49239287,,,,,0.0,226.0,275.0,463.0,446.0
VNM.52.9.7_1,SơnLa,SôngMã,ChiềngSơ,Tỉnh,Huyện,Xã,61496110.428278215,,,,,0.0,179.0,336.0,490.0,781.0
VNM.38.3.12_1,LàoCai,BắcHà,LùngPhình,Tỉnh,Huyện,Xã,23406133.10966969,,,,,0.0,21.0,33.0,85.0,181.0
VNM.20.3.17_1,ĐiệnBiên,ĐiệnBiên,PomLót,Tỉnh,Huyện,Xã,50103134.54370532,,,,,0.0,374.0,320.0,416.0,342.0
VNM.63.9.19_1,YênBái,YênBình,VănLãng,Tỉnh,Huyện,Xã,10684117.74940547,,,,,0.0,153.0,125.0,195.0,145.0
VNM.27.6.27_1,HàNội,ChươngMỹ,TiênPhương,ThànhPhố,Huyện,Xã,8097296.476443777,,,,,0.0,769.0,581.0,1147.0,1588.0
VNM.26.4.8_1,HàGiang,HàGiang,TrầnPhú,Tỉnh,ThànhPhố,Phường,2485384.756173351,218.0,497.0,611.0,594.0,582.0,0.0,,,0.0
VNM.63.6.3_1,YênBái,VănChấn,CátThịnh,Tỉnh,Huyện,Xã,169393235.47412902,,,,,0.0,408.0,416.0,619.0,851.0
VNM.26.5.3_1,HàGiang,HoàngSuPhì,BảnNhùng,Tỉnh,Huyện,Xã,17376861.594151672,,,,,0.0,32.0,87.0,119.0,293.0
VNM.14.11.10_1,CaoBằng,ThôngNông,VịQuang,Tỉnh,Huyện,Xã,23896008.28197051,,,,,0.0,40.0,49.0,66.0,77.0
VNM.60.2.9_1,TuyênQuang,HàmYên,NhânMục,Tỉnh,Huyện,Xã,14186004.805327363,,,,,0.0,170.0,208.0,203.0,283.0
VNM.52.8.6_1,SơnLa,SơnLa,ChiềngNgần,Tỉnh,ThànhPhố,Xã,45409715.28938242,,,,,0.0,703.0,430.0,690.0,518.0
VNM.4.3.6_1,BắcKạn,ChợĐồn,ĐạiSảo,Tỉnh,Huyện,Xã,32045368.843046084,,,,,0.0,160.0,149.0,118.0,111.0
VNM.30.4.4_1,HoàBình,KỳSơn,HợpThịnh,Tỉnh,Huyện,Xã,9914467.89070929,,,,,0.0,214.0,182.0,294.0,355.0
VNM.30.4.9_1,HoàBình,KỳSơn,PhúcTiến,Tỉnh,Huyện,Xã,18138775.99698328,,,,,0.0,58.0,86.0,113.0,186.0
VNM.30.5.19_1,HoàBình,KimBôi,NamThượng,Tỉnh,Huyện,Xã,20147571.36085001,,,,,0.0,193.0,224.0,378.0,497.0
VNM.30.5.15_1,HoàBình,KimBôi,KimTruy,Tỉnh,Huyện,Xã,10631181.95106508,,,,,0.0,90.0,175.0,301.0,470.0
VNM.30.5.20_1,HoàBình,KimBôi,NuôngDăm,Tỉnh,Huyện,Xã,35875819.33076769,,,,,0.0,86.0,166.0,353.0,358.0
VNM.30.10.22_1,HoàBình,TânLạc,ThanhHối,Tỉnh,Huyện,Xã,26650821.21309372,,,,,0.0,263.0,317.0,491.0,583.0
VNM.56.8.28_1,TháiNguyên,TháiNguyên,ThịnhĐán,Tỉnh,ThànhPhố,Phường,6863903.226872193,1231.0,795.0,712.0,817.0,623.0,0.0,,,0.0
VNM.56.2.18_1,TháiNguyên,ĐịnhHóa,QuyKỳ,Tỉnh,Huyện,Xã,55048221.65559576,,,,,0.0,242.0,268.0,310.0,301.0
VNM.56.2.7_1,TháiNguyên,ĐịnhHóa,ĐịnhBiên,Tỉnh,Huyện,Xã,8022416.882054611,,,,,0.0,163.0,171.0,173.0,213.0
VNM.56.2.5_1,TháiNguyên,ĐịnhHóa,BìnhYên,Tỉnh,Huyện,Xã,10742038.773708038,,,,,0.0,316.0,249.0,258.0,155.0
VNM.56.6.6_1,TháiNguyên,PhúLương,ÔnLương,Tỉnh,Huyện,Xã,17440420.128243905,,,,,0.0,282.0,214.0,248.0,205.0
VNM.56.9.9_1,TháiNguyên,VõNhai,PhúThượng,Tỉnh,Huyện,Xã,56821430.81388856,,,,,0.0,340.0,297.0,377.0,302.0
VNM.56.1.30_1,TháiNguyên,ĐạiTừ,YênLãng,Tỉnh,Huyện,Xã,39393924.70245379,,,,,0.0,946.0,714.0,872.0,736.0
VNM.56.5.13_1,TháiNguyên,PhúBình,TânHòa,Tỉnh,Huyện,Xã,20564639.78703431,,,,,0.0,356.0,368.0,613.0,842.0
VNM.56.5.12_1,TháiNguyên,PhúBình,TânĐức,Tỉnh,Huyện,Xã,10684306.971497286,,,,,0.0,343.0,339.0,601.0,981.0
VNM.56.5.8_1,TháiNguyên,PhúBình,KhaSơn,Tỉnh,Huyện,Xã,10039227.119296256,,,,,0.0,550.0,390.0,594.0,796.0
VNM.35.7.8_1,LạngSơn,LạngSơn,VĩnhTrại,Tỉnh,ThànhPhố,Phường,1359148.3305268956,479.0,796.0,959.0,1129.0,1230.0,0.0,,,0.0
VNM.35.7.6_1,LạngSơn,LạngSơn,QuảngLạc,Tỉnh,ThànhPhố,Xã,27858192.51774643,,,,,0.0,79.0,138.0,226.0,580.0
VNM.35.9.23_1,LạngSơn,TràngĐịnh,VĩnhTiến,Tỉnh,Huyện,Xã,29537179.046700507,,,,,0.0,34.0,38.0,36.0,34.0
VNM.35.9.14_1,LạngSơn,TràngĐịnh,KimĐồng,Tỉnh,Huyện,Xã,59787899.995113425,,,,,0.0,77.0,126.0,152.0,154.0
VNM.35.2.9_1,LạngSơn,BìnhGia,MinhKhai,Tỉnh,Huyện,Xã,62800861.944337234,,,,,0.0,64.0,159.0,152.0,238.0
VNM.35.3.6_1,LạngSơn,CaoLộc,ĐồngĐăng,Tỉnh,Huyện,ThịTrấn,4644084.864790895,183.0,302.0,399.0,604.0,761.0,0.0,,,0.0
VNM.35.3.20_1,LạngSơn,CaoLộc,ThanhLòa,Tỉnh,Huyện,Xã,37144373.840198144,,,,,0.0,36.0,75.0,104.0,147.0
VNM.35.11.17_1,LạngSơn,VănQuan,TúXuyên,Tỉnh,Huyện,Xã,48516228.50386013,,,,,0.0,125.0,167.0,182.0,207.0
VNM.35.11.13_1,LạngSơn,VănQuan,TràngCác,Tỉnh,Huyện,Xã,18159157.84160365,,,,,0.0,62.0,105.0,106.0,198.0
VNM.35.1.11_1,LạngSơn,BắcSơn,QuỳnhSơn,Tỉnh,Huyện,Xã,14367207.21916,,,,,0.0,47.0,116.0,145.0,191.0
VNM.35.1.3_1,LạngSơn,BắcSơn,ChiếnThắng,Tỉnh,Huyện,Xã,34764784.05037413,,,,,0.0,149.0,179.0,253.0,258.0
VNM.35.6.6_1,LạngSơn,HữuLũng,HữuLiên,Tỉnh,Huyện,Xã,66849457.06187595,,,,,0.0,93.0,126.0,246.0,349.0
VNM.35.6.8_1,LạngSơn,HữuLũng,HòaBình,Tỉnh,Huyện,Xã,37958976.06532259,,,,,0.0,136.0,202.0,162.0,192.0
VNM.35.6.9_1,LạngSơn,HữuLũng,HòaLạc,Tỉnh,Huyện,Xã,27237885.37729282,,,,,0.0,163.0,250.0,389.0,407.0
VNM.35.6.5_1,LạngSơn,HữuLũng,HồSơn,Tỉnh,Huyện,Xã,15539099.827931168,,,,,0.0,191.0,220.0,374.0,400.0
VNM.35.8.5_1,LạngSơn,LộcBình,HữuKhánh,Tỉnh,Huyện,Xã,21656381.38766149,,,,,0.0,97.0,157.0,195.0,249.0
VNM.35.8.24_1,LạngSơn,LộcBình,VânMộng,Tỉnh,Huyện,Xã,16235286.66998519,,,,,0.0,79.0,126.0,144.0,160.0
VNM.35.8.7_1,LạngSơn,LộcBình,HiệpHạ,Tỉnh,Huyện,Xã,16678235.754358778,,,,,0.0,50.0,91.0,129.0,164.0
VNM.35.5.1_1,LạngSơn,ĐìnhLập,BắcLãng,Tỉnh,Huyện,Xã,58018189.41973469,,,,,0.0,30.0,53.0,96.0,154.0
VNM.49.10.17_1,QuảngNinh,MóngCái,VĩnhTrung,Tỉnh,ThànhPhố,Xã,22057063.336030476,,,,,0.0,78.0,98.0,129.0,142.0
VNM.49.3.1_1,QuảngNinh,CẩmPhả,CẩmBình,Tỉnh,ThànhPhố,Phường,1894251.0760156855,273.0,553.0,698.0,867.0,633.0,0.0,,,0.0
VNM.49.2.2_1,QuảngNinh,BìnhLiêu,ĐồngTâm,Tỉnh,Huyện,Xã,63025478.8114925,,,,,0.0,97.0,143.0,271.0,377.0
VNM.49.2.3_1,QuảngNinh,BìnhLiêu,ĐồngVăn,Tỉnh,Huyện,Xã,62733382.794893384,,,,,0.0,97.0,117.0,195.0,306.0
VNM.49.2.6_1,QuảngNinh,BìnhLiêu,LụcHồn,Tỉnh,Huyện,Xã,42113905.26096739,,,,,0.0,86.0,164.0,325.0,518.0
VNM.49.12.1_1,QuảngNinh,TiênYên,ĐạiDực,Tỉnh,Huyện,Xã,27486187.56404301,,,,,0.0,60.0,57.0,96.0,153.0
VNM.49.8.7_1,QuảngNinh,HảiHà,QuảngHà,Tỉnh,Huyện,ThịTrấn,1346487.4346110495,105.0,340.0,431.0,566.0,536.0,0.0,,,0.0
VNM.49.8.12_1,QuảngNinh,HảiHà,QuảngThắng,Tỉnh,Huyện,Xã,10921574.876613673,,,,,0.0,184.0,143.0,235.0,151.0
VNM.49.8.9_1,QuảngNinh,HảiHà,QuảngMinh,Tỉnh,Huyện,Xã,8754291.571618352,,,,,0.0,355.0,345.0,484.0,263.0
VNM.49.8.3_1,QuảngNinh,HảiHà,PhúHải,Tỉnh,Huyện,Xã,1094590.8213176404,,,,,0.0,153.0,138.0,193.0,185.0
VNM.49.1.3_1,QuảngNinh,BaChẽ,ĐồnĐạc,Tỉnh,Huyện,Xã,132526699.29112872,,,,,0.0,238.0,261.0,509.0,457.0
VNM.49.9.1_1,QuảngNinh,HoànhBồ,BằngCả,Tỉnh,Huyện,Xã,31629952.615491334,,,,,0.0,51.0,108.0,152.0,146.0
VNM.49.6.1_1,QuảngNinh,ĐôngTriều,AnSinh,Tỉnh,ThịXã,Xã,82639036.58325477,,,,,0.0,561.0,374.0,622.0,451.0
VNM.3.1.15_1,BắcGiang,BắcGiang,TrầnPhú,Tỉnh,ThànhPhố,Phường,997309.0860317223,193.0,463.0,455.0,479.0,602.0,0.0,,,0.0
VNM.3.1.11_1,BắcGiang,BắcGiang,TânMỹ,Tỉnh,ThànhPhố,Xã,7173618.569467208,,,,,0.0,624.0,531.0,897.0,1154.0
VNM.3.7.23_1,BắcGiang,TânYên,ViệtLập,Tỉnh,Huyện,Xã,14452335.471224545,,,,,0.0,710.0,485.0,711.0,802.0
VNM.3.7.13_1,BắcGiang,TânYên,NgọcThiện,Tỉnh,Huyện,Xã,13778549.563426422,,,,,0.0,898.0,618.0,931.0,1133.0
VNM.3.3.10_1,BắcGiang,LạngGiang,NghĩaHòa,Tỉnh,Huyện,Xã,7519609.387404528,,,,,0.0,502.0,409.0,526.0,663.0
VNM.3.3.1_1,BắcGiang,LạngGiang,AnHà,Tỉnh,Huyện,Xã,8521482.975238549,,,,,0.0,588.0,443.0,608.0,785.0
VNM.3.4.19_1,BắcGiang,LụcNam,TamDị,Tỉnh,Huyện,Xã,31455410.763221204,,,,,0.0,737.0,886.0,1414.0,1310.0
VNM.3.4.22_1,BắcGiang,LụcNam,TiênNha,Tỉnh,Huyện,Xã,10797275.028211564,,,,,0.0,233.0,204.0,392.0,382.0
VNM.3.4.3_1,BắcGiang,LụcNam,BắcLũng,Tỉnh,Huyện,Xã,13758412.031072736,,,,,0.0,243.0,289.0,498.0,732.0
VNM.3.4.5_1,BắcGiang,LụcNam,CẩmLý,Tỉnh,Huyện,Xã,27928802.67497984,,,,,0.0,666.0,507.0,699.0,562.0
VNM.3.5.10_1,BắcGiang,LụcNgạn,HộĐáp,Tỉnh,Huyện,Xã,44722410.715781234,,,,,0.0,89.0,159.0,351.0,418.0
VNM.3.5.24_1,BắcGiang,LụcNgạn,TânHoa,Tỉnh,Huyện,Xã,21153395.99891114,,,,,0.0,156.0,272.0,569.0,636.0
VNM.3.5.20_1,BắcGiang,LụcNgạn,PhúNhuận,Tỉnh,Huyện,Xã,25789959.15833935,,,,,0.0,78.0,192.0,406.0,391.0
VNM.3.5.14_1,BắcGiang,LụcNgạn,MỹAn,Tỉnh,Huyện,Xã,17380055.329625405,,,,,0.0,302.0,335.0,496.0,505.0
VNM.3.6.2_1,BắcGiang,SơnĐộng,AnChâu,Tỉnh,Huyện,ThịTrấn,2280007.763785842,100.0,199.0,269.0,327.0,360.0,0.0,,,0.0
VNM.3.6.23_1,BắcGiang,SơnĐộng,VĩnhKhương,Tỉnh,Huyện,Xã,16218704.475822119,,,,,0.0,121.0,127.0,170.0,128.0
VNM.3.8.1_1,BắcGiang,ViệtYên,BíchĐộng,Tỉnh,Huyện,ThịTrấn,6428016.182582671,140.0,370.0,377.0,623.0,693.0,0.0,,,0.0
VNM.3.8.14_1,BắcGiang,ViệtYên,ThượngLan,Tỉnh,Huyện,Xã,10067692.294389293,,,,,0.0,292.0,316.0,553.0,975.0
VNM.3.8.15_1,BắcGiang,ViệtYên,TiênSơn,Tỉnh,Huyện,Xã,14427493.086479547,,,,,0.0,629.0,409.0,810.0,1100.0
VNM.3.2.10_1,BắcGiang,HiệpHòa,HòaSơn,Tỉnh,Huyện,Xã,5054881.008338862,,,,,0.0,213.0,223.0,265.0,714.0
VNM.3.2.6_1,BắcGiang,HiệpHòa,DanhThắng,Tỉnh,Huyện,Xã,9377617.06275858,,,,,0.0,421.0,364.0,517.0,870.0
VNM.3.2.19_1,BắcGiang,HiệpHòa,MaiTrung,Tỉnh,Huyện,Xã,10311397.001726978,,,,,0.0,843.0,580.0,832.0,1466.0
VNM.3.2.18_1,BắcGiang,HiệpHòa,MaiĐình,Tỉnh,Huyện,Xã,9000502.765861746,,,,,0.0,540.0,427.0,668.0,1467.0
VNM.44.2.14_1,PhúThọ,ĐoanHùng,MinhTiến,Tỉnh,Huyện,Xã,6836809.021642071,,,,,0.0,215.0,154.0,188.0,207.0
VNM.44.3.23_1,PhúThọ,HạHoà,PhụKhánh,Tỉnh,Huyện,Xã,13988558.417516984,,,,,0.0,333.0,207.0,246.0,175.0
VNM.44.3.2_1,PhúThọ,HạHoà,BằngGiã,Tỉnh,Huyện,Xã,8356510.984063543,,,,,0.0,389.0,250.0,222.0,205.0
VNM.44.3.4_1,PhúThọ,HạHoà,ChínhCông,Tỉnh,Huyện,Xã,6661870.090723892,,,,,0.0,217.0,118.0,154.0,88.0
VNM.44.9.27_1,PhúThọ,ThanhBa,YênNội,Tỉnh,Huyện,Xã,6153045.791971672,,,,,0.0,334.0,210.0,265.0,150.0
VNM.44.9.7_1,PhúThọ,ThanhBa,ĐôngThành,Tỉnh,Huyện,Xã,12511847.495570982,,,,,0.0,640.0,399.0,538.0,539.0
VNM.44.9.17_1,PhúThọ,ThanhBa,SơnCương,Tỉnh,Huyện,Xã,5582439.426450215,,,,,0.0,250.0,191.0,295.0,429.0
VNM.44.9.5_1,PhúThọ,ThanhBa,ĐỗXuyên,Tỉnh,Huyện,Xã,4600019.044790713,,,,,0.0,589.0,341.0,579.0,494.0
VNM.44.13.4_1,PhúThọ,YênLập,LươngSơn,Tỉnh,Huyện,Xã,26574203.619461272,,,,,0.0,485.0,468.0,776.0,671.0
VNM.44.1.9_1,PhúThọ,CẩmKhê,NgôXá,Tỉnh,Huyện,Xã,4986158.455122843,,,,,0.0,405.0,321.0,535.0,605.0
VNM.44.1.4_1,PhúThọ,CẩmKhê,ĐồngCam,Tỉnh,Huyện,Xã,2508087.4649507385,,,,,0.0,240.0,150.0,171.0,191.0
VNM.44.7.1_1,PhúThọ,TamNông,CổTiết,Tỉnh,Huyện,Xã,11322484.745852653,,,,,0.0,518.0,366.0,510.0,535.0
VNM.44.4.13_1,PhúThọ,LâmThao,XuânHuy,Tỉnh,Huyện,Xã,6366408.064150777,,,,,0.0,393.0,225.0,326.0,389.0
VNM.44.10.2_1,PhúThọ,ThanhSơn,CựThắng,Tỉnh,Huyện,Xã,29382651.963942654,,,,,0.0,236.0,249.0,411.0,502.0
VNM.44.11.3_1,PhúThọ,ThanhThuỷ,ĐàoXá,Tỉnh,Huyện,Xã,24052987.50797766,,,,,0.0,882.0,670.0,911.0,948.0
VNM.44.11.8_1,PhúThọ,ThanhThuỷ,TânPhương,Tỉnh,Huyện,Xã,7087972.1215793155,,,,,0.0,285.0,225.0,235.0,252.0
VNM.62.8.3_1,VĩnhPhúc,VĩnhYên,ĐồngTâm,Tỉnh,ThànhPhố,Phường,7666739.479165482,482.0,890.0,937.0,1389.0,1398.0,0.0,,,0.0
VNM.62.2.8_1,VĩnhPhúc,LậpThạch,LiễnSơn,Tỉnh,Huyện,Xã,10140202.623847136,,,,,0.0,464.0,326.0,536.0,381.0
